Restaurant_Latitude,Restaurant_Longitude,Restaurant_Zip_code,POI_Type,Count
48.92603,2.29176,92230,lodging,3
48.92399823,2.29574481,92230,lodging,3
48.91549,2.29014,92600,lodging,3
48.93343,2.29777,92230,lodging,3
48.93311,2.29619,92230,lodging,3
48.93348,2.29927,92230,lodging,3
48.9297594,2.2877637,92230,lodging,3
48.93331233,2.298004031,92230,lodging,3
48.93350371,2.297154314,92230,lodging,3
48.9326377,2.2977668,92230,lodging,3
48.86628,2.35976,75003,lodging,18
48.86847196,2.362001382,75010,lodging,18
48.8993899,2.24576,92400,lodging,5
48.897572,2.237968,92400,lodging,5
48.90081,2.23243,92400,lodging,5
48.900713,2.24449,92400,lodging,5
48.9059071,2.2528277,92250,lodging,5
48.89569,2.24955,92400,lodging,5
48.873063,2.229551,92150,lodging,5
48.879261,2.2360499,92800,lodging,5
48.86466702,2.346254173,75002,lodging,18
48.83562,2.29527,75015,lodging,18
48.86354294,2.363190029,75003,lodging,18
48.8692,2.22613,92150,lodging,8
48.90948,2.28751,92600,lodging,2
48.910983,2.293219,92600,lodging,2
48.91080251,2.299725605,92600,lodging,2
48.91028,2.28915,92600,lodging,2
48.9139276,2.2836399,92600,lodging,2
48.855745,2.3607825,75004,lodging,17
48.87527,2.3384,75009,lodging,18
48.87345,2.34395,75009,lodging,18
48.79924617,2.365429401,94800,lodging,1
48.8620186,2.50559,93360,lodging,3
48.85276427,2.360439753,75004,lodging,17
48.90580119,2.253113171,92250,lodging,2
48.9075616,2.2617049,92270,lodging,2
48.9112445,2.2932973,92600,lodging,1
48.8627416,2.3414284,75001,lodging,18
48.86289,2.34125,75001,lodging,18
48.865214,2.20607,92500,lodging,2
48.862724,2.196021,92500,lodging,2
48.86319,2.20259,92150,lodging,2
48.9131479,2.2579901,92270,lodging,1
48.92190469,2.256031255,92700,lodging,1
48.9123441,2.253814,92250,lodging,1
48.907729,2.2667254,92600,lodging,1
48.8220499,2.3631678,75013,lodging,17
48.8222,2.36299,75013,lodging,17
48.82642,2.35951,75013,lodging,17
48.8247491,2.3610978,75013,lodging,17
48.86233,2.3595799,75003,lodging,18
48.7912968,2.2662389,92140,lodging,2
48.80148,2.27832,92320,lodging,2
48.7912407,2.26159,92140,lodging,2
48.86635,2.34158,75002,lodging,18
48.7845704,2.2976168,92330,lodging,1
48.82183454,2.287013684,92170,lodging,12
48.84342444,2.245772646,92100,lodging,9
48.84335,2.24567,92100,lodging,9
48.83932,2.2456999,92100,lodging,9
48.844014,2.256585,75016,lodging,9
48.83935567,2.291577723,75015,lodging,18
48.83265,2.24873,92100,lodging,15
48.83253,2.37105,75013,lodging,14
48.85524,2.37476,75011,lodging,18
48.7822021,2.3169814,92340,lodging,2
48.78011,2.3157199,92340,lodging,2
48.77949753,2.315081991,92340,lodging,2
48.7790899,2.31503,92340,lodging,2
48.7752984,2.3139046,92340,lodging,2
48.77909509,2.315049991,92340,lodging,2
48.77695967,2.314010302,92340,lodging,2
48.78011,2.31548,92340,lodging,2
48.7771893,2.3235786,92340,lodging,2
48.82424,2.37023,75013,lodging,10
48.85503,2.38717,75011,lodging,18
48.810581,2.327448,94110,lodging,11
48.81067585,2.326706041,94110,lodging,11
48.82871,2.35062,75013,lodging,14
48.82626,2.35866,75013,lodging,14
48.84692031,2.377390712,75012,lodging,18
48.79422848,2.336335174,94230,lodging,6
48.793762,2.335926,94230,lodging,6
48.79361452,2.336056674,94230,lodging,6
48.7934381,2.3347871,94230,lodging,6
48.7934828,2.3349822,94230,lodging,6
48.9022239,2.2683233,92400,lodging,5
48.8295898,2.33391,75014,lodging,18
48.89098,2.3449399,75018,lodging,18
48.884614,2.341262,75018,lodging,18
48.83572533,2.29308875,75015,lodging,18
48.87414403,2.325543716,75008,lodging,18
48.870903,2.166774,92500,lodging,1
48.87279461,2.171463363,92500,lodging,1
48.880246,2.162976,92500,lodging,1
48.875188,2.168863,92500,lodging,1
48.8616139,2.506207,93360,lodging,1
48.8624916,2.5041399,93360,lodging,1
48.86151,2.50615,93360,lodging,1
48.8623085,2.5046999,93360,lodging,1
48.86225,2.50521,93360,lodging,1
48.84923,2.43468,94300,lodging,7
48.849401,2.434649,94300,lodging,7
48.88778,2.3203,75017,lodging,18
48.8315887,2.25546,92100,lodging,14
48.829,2.37853,75013,lodging,9
48.828281,2.433099,75012,lodging,1
48.8303299,2.29614,75015,lodging,18
48.848731,2.266528,75016,lodging,12
48.88045802,2.278118675,92200,lodging,18
48.8585056,2.2839704,75016,lodging,18
48.85839,2.2837,75016,lodging,18
48.87744,2.17908,92500,lodging,4
48.878756,2.182854,92501,lodging,4
48.87762024,2.180343982,92500,lodging,4
48.8778848,2.1830589,92500,lodging,4
48.87796,2.18335,92500,lodging,4
48.8794842,2.1844472,92500,lodging,4
48.87776,2.18274,92500,lodging,4
48.87854888,2.182435356,92500,lodging,4
48.878597,2.1825881,92500,lodging,4
48.8800392,2.1839099,92500,lodging,4
48.881947,2.186593,92500,lodging,4
48.87951,2.18391,92500,lodging,4
48.87804,2.18349,92500,lodging,4
48.877388,2.1791869,92500,lodging,4
48.8775258,2.1817844,92500,lodging,4
48.8760274,2.1808467,92500,lodging,4
48.8793,2.18092,92500,lodging,4
48.8778312,2.1824022,92500,lodging,4
48.84048,2.31291,75015,lodging,18
48.83939,2.3607,75013,lodging,18
48.8403397,2.22842,92100,lodging,5
48.8434003,2.2323358,92100,lodging,5
48.82947,2.24731,92100,lodging,15
48.8278,2.24641,92100,lodging,15
48.83491,2.40108,75012,lodging,11
48.9067668,2.2684244,92600,lodging,3
48.9129148,2.2726495,92600,lodging,3
48.9129012,2.2720386,92600,lodging,3
48.905173,2.269218,92400,lodging,3
48.86162,2.3492,75001,lodging,18
48.813657,2.421426,94700,lodging,4
48.81441,2.42019,94700,lodging,4
48.81909,2.41685,94220,lodging,4
48.815133,2.420161,94700,lodging,4
48.81444692,2.420172952,94700,lodging,4
48.9018,2.3172,92110,lodging,11
48.890476,2.236205,92800,lodging,13
48.8939499,2.24782,92400,lodging,13
48.892697,2.235979,92400,lodging,13
48.891668,2.23541,92800,lodging,13
48.89459,2.2492,92400,lodging,13
48.8977,2.23827,92081,lodging,13
48.89094147,2.236773223,92092,lodging,13
48.8918394,2.2401662,92053,lodging,13
48.891183,2.240099,92800,lodging,13
48.8969,2.23952,92400,lodging,13
48.89137816,2.237574533,92800,lodging,13
48.894738,2.24957,92400,lodging,13
48.891867,2.235365,92800,lodging,13
48.890617,2.243703,92400,lodging,13
48.890033,2.23931,92800,lodging,13
48.897817,2.235977,92400,lodging,13
48.896423,2.237209,92400,lodging,13
48.8967018,2.24579,92400,lodging,13
48.81215,2.19111,92370,lodging,1
48.8112578,2.1916009,92370,lodging,1
48.80961657,2.18926325,92370,lodging,1
48.8157432,2.1936802,92370,lodging,1
48.8093784,2.1887355,92370,lodging,1
48.809155,2.188013,92370,lodging,1
48.816408,2.1944809,92370,lodging,1
48.815979,2.19414,92370,lodging,1
48.8075425,2.1860906,92300,lodging,1
48.80555337,2.18446743,92370,lodging,1
48.8352121,2.4977169,94170,lodging,3
48.83061,2.49748,94500,lodging,3
48.8380636,2.4938194,94130,lodging,3
48.83882,2.50591,94170,lodging,3
48.8353108,2.4938628,94130,lodging,3
48.83815,2.49486,94170,lodging,3
48.8377914,2.4948299,94170,lodging,3
48.83705,2.49577,94170,lodging,3
48.843392,2.503417,94170,lodging,3
48.84257,2.5023399,94170,lodging,3
48.832088,2.492811,94130,lodging,3
48.84121,2.49841,94170,lodging,3
48.8382979,2.4892376,94130,lodging,3
48.8381,2.48932,94130,lodging,3
48.83265,2.490302,94130,lodging,3
48.8391075,2.4959273,94170,lodging,3
48.92711,2.23417,92700,lodging,1
48.92652,2.236729,92700,lodging,1
48.81809,2.46629,94340,lodging,2
48.83010699,2.230986357,92100,lodging,9
48.90208,2.24325,92400,lodging,4
48.9071105,2.2401079,92250,lodging,4
48.94684,2.37132,93200,lodging,2
48.91770309,2.276083644,92270,lodging,2
48.9189288,2.2815756,92600,lodging,2
48.912402,2.2723091,92600,lodging,2
48.9138461,2.2877233,92600,lodging,2
48.9148316,2.2829729,92600,lodging,2
48.91510622,2.275128993,92270,lodging,2
48.80442,2.1775,78220,lodging,1
48.8054,2.1837,92370,lodging,1
48.80801,2.18702,92370,lodging,1
48.8003013,2.18465,78220,lodging,1
48.89524271,2.223049185,92000,lodging,8
48.89266107,2.232824362,92918,lodging,8
48.89663383,2.223932408,92000,lodging,8
48.891493,2.234858,92800,lodging,8
48.88864471,2.23162644,92800,lodging,8
48.89496573,2.222923926,92000,lodging,8
48.8947141,2.222423,92000,lodging,8
48.80849577,2.374171134,94200,lodging,3
48.808745,2.374091,94200,lodging,3
48.93058564,2.356329985,93200,lodging,8
48.882731,2.277218,92200,lodging,18
48.9223961,2.2524875,92700,lodging,2
48.92233095,2.252646871,92700,lodging,2
48.9209518,2.25946,92700,lodging,2
48.922431,2.252369,92700,lodging,2
48.92210404,2.253177948,92700,lodging,2
48.922038,2.253191,92700,lodging,2
48.80005529,2.191210948,92370,lodging,1
48.7997894,2.1859912,92370,lodging,1
48.7796,2.31342,92340,lodging,2
48.78048657,2.31407165,92340,lodging,2
48.7718705,2.312506,92140,lodging,2
48.7793599,2.31508,92340,lodging,2
48.77934,2.31529,92340,lodging,2
48.7771187,2.3145101,92340,lodging,2
48.9042686,2.2732286,92400,lodging,3
48.88524,2.43602,93230,lodging,1
48.88343,2.42768,93230,lodging,1
48.883022,2.4334576,93230,lodging,1
48.82007692,2.444266984,75012,lodging,0
48.7601095,2.398427,94320,lodging,1
48.86694277,2.336440071,75002,lodging,18
48.8338089,2.22855,92100,lodging,9
48.8726078,2.1954148,92500,lodging,2
48.91345,2.27324,92600,lodging,3
48.91401155,2.272379905,92270,lodging,3
48.9070015,2.28263,92600,lodging,3
48.87359,2.36494,75010,lodging,18
48.873539,2.3647699,75010,lodging,18
48.8116356,2.2807812,92240,lodging,1
48.9387016,2.37305,93200,lodging,3
48.80860138,2.287220001,75011,lodging,2
48.90907,2.24736,92250,lodging,0
48.90884346,2.247055136,92250,lodging,0
48.86395,2.20552,92150,lodging,2
48.8951552,2.462442789,93130,lodging,2
48.9054063,2.4779304,93140,lodging,2
48.90879123,2.456298955,93000,lodging,2
48.90157,2.47079,93140,lodging,2
48.8951439,2.4624903,93130,lodging,2
48.860776,2.22456,92150,lodging,5
48.8606498,2.2247804,92150,lodging,5
48.8606071,2.2245154,92150,lodging,5
48.85301,2.4248,93100,lodging,10
48.914858,2.271599,92270,lodging,4
48.85172,2.33841,75006,lodging,18
48.8515168,2.338431,75006,lodging,18
48.85366,2.33806,75006,lodging,18
48.8488693,2.39362,75011,lodging,18
48.95105046,2.202818003,95240,lodging,0
48.9502859,2.2068146,95100,lodging,0
48.950308,2.20409,95240,lodging,0
48.949,2.20593,78500,lodging,0
48.949429,2.206296,95100,lodging,0
48.94842456,2.199241082,78500,lodging,0
48.950817,2.203373,95240,lodging,0
48.950753,2.203561,95240,lodging,0
48.95128382,2.201851737,95240,lodging,0
48.948101,2.207682,95100,lodging,0
48.8565,2.19293,92500,lodging,1
48.86748,2.40071,75020,lodging,11
48.86451,2.37304,75011,lodging,18
48.8643417,2.37288,75011,lodging,18
48.86427,2.37289,75011,lodging,18
48.8643621,2.3730525,75011,lodging,18
48.868105,2.284365,75116,airport,0
48.8650573,2.2865211,75116,airport,0
48.865831,2.283666,75016,airport,0
48.86507,2.28751,75016,airport,0
48.86018,2.2749799,75116,airport,0
48.85911973,2.28314827,75016,airport,0
48.86885,2.2848,75116,airport,0
48.864863,2.288216,75116,airport,0
48.86378161,2.28562125,75116,airport,0
48.864897,2.289009,75016,airport,0
48.85202,2.3388,75006,airport,0
48.857,2.3386999,75006,airport,0
48.85806646,2.328236971,75007,airport,0
48.85461,2.33954,75006,airport,0
48.84980922,2.345152823,75005,airport,0
48.848966,2.340349,75006,airport,0
48.8519457,2.338757488,75006,airport,0
48.85303987,2.338731121,75006,airport,0
48.85423,2.33699,75006,airport,0
48.85406,2.33691,75006,airport,0
48.852067,2.334431,75006,airport,0
48.853123,2.331244,75006,airport,0
48.85681072,2.327850689,75007,airport,0
48.853198,2.337687,75006,airport,0
48.85339,2.3453,75005,airport,0
48.8604,2.34055,75001,airport,0
48.85643,2.33153,75007,airport,0
48.852768,2.336005,75006,airport,0
48.85469,2.3329,75006,airport,0
48.8583205,2.3346584,75006,airport,0
48.854343,2.340276,75006,airport,0
48.852616,2.34702,75005,airport,0
48.85502,2.3412099,75006,airport,0
48.85134,2.34452,75005,airport,0
48.85185,2.33366,75006,airport,0
48.851586,2.33885,75006,airport,0
48.852558,2.340719,75006,airport,0
48.85327533,2.337029,75006,airport,0
48.85467,2.33806,75006,airport,0
48.85822597,2.350426581,75004,airport,0
48.8555801,2.3400906,75006,airport,0
48.85186,2.33441,75006,airport,0
48.85339,2.33595,75012,airport,0
48.8605269,2.3459065,75001,airport,0
48.85635,2.33524,75006,airport,0
48.8538,2.32749,75007,airport,0
48.86206,2.334521,75001,airport,0
48.85188,2.34917,75005,airport,0
48.86164412,2.342015709,75001,airport,0
48.85339882,2.337799534,75006,airport,0
48.848422,2.346513,75005,airport,0
48.8555969,2.334102,75006,airport,0
48.861797,2.343306,75001,airport,0
48.88187,2.3346,75009,airport,0
48.87918,2.34367,75009,airport,0
48.885237,2.335898,75018,airport,0
48.879257,2.337556,75009,airport,0
48.88683005,2.338179499,75018,airport,0
48.88688,2.3445299,75018,airport,0
48.88046,2.3402,75009,airport,0
48.886,2.33428,75018,airport,0
48.88044703,2.337584281,75009,airport,0
48.873498,2.343626,75009,airport,0
48.879965,2.329399,75009,airport,0
48.87938588,2.337191105,75009,airport,0
48.88258,2.33744,75018,airport,0
48.886483,2.344328,75018,airport,0
48.880937,2.3499401,75010,airport,0
48.8823099,2.33311,75009,airport,0
48.88403,2.3391,75018,airport,0
48.876133,2.348528,75010,airport,0
48.87125,2.34171,75002,airport,0
48.88599,2.33708,75018,airport,0
48.88374,2.34316,75018,airport,0
48.887586,2.339819,75018,airport,0
48.8853172,2.334844,75018,airport,0
48.87194,2.34317,75009,airport,0
48.87994,2.34508,75009,airport,0
48.8792768,2.3345899,75009,airport,0
48.88102,2.3401,75009,airport,0
48.88518,2.33664,75018,airport,0
48.88443,2.34129,75018,airport,0
48.855753,2.316982,75007,airport,0
48.84978,2.3254,75006,airport,0
48.85167,2.31835,75007,airport,0
48.85421,2.33072,75006,airport,0
48.8519,2.33428,75006,airport,0
48.85862,2.32687,75007,airport,0
48.85389,2.33336,75006,airport,0
48.84732319,2.329837494,75006,airport,0
48.845261,2.324004,75006,airport,0
48.878045,2.285062,75017,airport,0
48.87805,2.2883,75017,airport,0
48.88133152,2.286110028,75017,airport,0
48.87523,2.28647,75016,airport,0
48.8787382,2.2845456,75017,airport,0
48.8796077,2.289359599,75017,airport,0
48.88059763,2.285422195,75017,airport,0
48.876219,2.290163,75017,airport,0
48.87785,2.28816,75017,airport,0
48.881586,2.286145,75017,airport,0
48.87801,2.28555,75017,airport,0
48.87484,2.29283,75017,airport,0
48.86645,2.32647,75001,airport,0
48.86877639,2.325046062,75008,airport,0
48.870597,2.3312,75002,airport,0
48.86736,2.33298,75001,airport,0
48.87074,2.3239899,75008,airport,0
48.869145,2.335391,75002,airport,0
48.876683,2.325271,75008,airport,0
48.86884,2.33437,75002,airport,0
48.87525,2.31618,75008,airport,0
48.8663,2.3267,75001,airport,0
48.86617,2.32709,75001,airport,0
48.869916,2.329266,75002,airport,0
48.8722162,2.3252668,75008,airport,0
48.872433,2.324167,75008,airport,0
48.8719444,2.3316667,75009,airport,0
48.868947,2.334837,75002,airport,0
48.87099,2.32619,75009,airport,0
48.85387838,2.332108626,75006,airport,0
48.85167,2.33634,75006,airport,0
48.84448,2.348821,75005,airport,0
48.8458648,2.3491279,75005,airport,0
48.8378341,2.355019648,75013,airport,0
48.84278,2.3496,75005,airport,0
48.84055,2.35126,75005,airport,0
48.85181,2.35655,75004,airport,0
48.84499,2.34914,75005,airport,0
48.851109,2.347656,75005,airport,0
48.848938,2.349609,75005,airport,0
48.843977,2.348041,75005,airport,0
48.85109,2.35017,75005,airport,0
48.85121,2.35085,75005,airport,0
48.851702,2.356713,75004,airport,0
48.84739,2.34711,75005,airport,0
48.842182,2.322119,75015,airport,0
48.84886,2.3192,75007,airport,0
48.8430214,2.32092,75015,airport,0
48.84822,2.33121,75006,airport,0
48.84425133,2.322043087,75015,airport,0
48.84256,2.322584,75014,airport,0
48.9105,2.38544,93300,airport,0
48.82100333,2.370037956,75013,airport,0
48.82121,2.36816,75013,airport,0
48.8109589,2.3838401,94200,airport,0
48.81909,2.36547,75013,airport,0
48.8313692,2.4756928,94130,airport,0
48.83746,2.47731,94130,airport,0
48.8358518,2.4726188,94130,airport,0
48.834685,2.468384,75012,airport,0
48.829955,2.475072,94340,airport,0
48.832514,2.477089,94130,airport,0
48.8357,2.47506,94130,airport,0
48.83445,2.47264,94130,airport,0
48.834369,2.4727934,94130,airport,0
48.829703,2.4748582,94340,airport,0
48.84374326,2.465923727,94120,airport,0
48.83596855,2.475078465,94130,airport,0
48.8788718,2.3541699,75010,airport,0
48.878343,2.351023,75010,airport,0
48.88083,2.35144,75010,airport,0
48.87174,2.35236,75010,airport,0
48.873248,2.3499957,75010,airport,0
48.8732306,2.3468674,75009,airport,0
48.8781474,2.3647457,75010,airport,0
48.87626,2.34727,75009,airport,0
48.8728,2.29698,75008,airport,0
48.87276,2.294027,75116,airport,0
48.8738256,2.295022211,75008,airport,0
48.87439,2.28289,75016,airport,0
48.870032,2.290631,75116,airport,0
48.876607,2.283377,75116,airport,0
48.877544,2.284548,75017,airport,0
48.873587,2.297799,75008,airport,0
48.87755085,2.294998427,75017,airport,0
48.79493,2.36624,94800,airport,0
48.79022,2.36668,94800,airport,0
48.7927117,2.3869109,94400,airport,0
48.7886505,2.36673,94800,airport,0
48.79262,2.36824,94800,airport,0
48.80202,2.37857,94400,airport,0
48.80129,2.37965,94400,airport,0
48.7918,2.36657,94800,airport,0
48.7909393,2.3666999,94800,airport,0
48.8476466,2.3479957,75005,airport,0
48.8484358,2.3463842,75005,airport,0
48.84507,2.34981,75005,airport,0
48.84528,2.34918,75005,airport,0
48.844071,2.3296119,75006,airport,0
48.84786,2.32351,75006,airport,0
48.8327,2.294,75019,airport,0
48.83032,2.29575,75015,airport,0
48.83311,2.30589,75015,airport,0
48.83741,2.30094,75015,airport,0
48.83866,2.3005399,75015,airport,0
48.83846,2.2970799,75015,airport,0
48.833008,2.300286,75015,airport,0
48.83675969,2.299316544,75015,airport,0
48.836006,2.291656,75015,airport,0
48.832253,2.293413,75015,airport,0
48.83381,2.28956,75015,airport,0
48.841843,2.29889,75015,airport,0
48.8499,2.29127,75015,airport,0
48.85439,2.29505,75015,airport,0
48.85036,2.29311,75015,airport,0
48.8453598,2.2990401,75015,airport,0
48.858368,2.294480285,75007,airport,0
48.851417,2.292189,75015,airport,0
48.85348,2.29511,75015,airport,0
48.85731,2.30205,75007,airport,0
48.848798,2.28751,75015,airport,0
48.85836544,2.294573981,75007,airport,0
48.851581,2.300535,75007,airport,0
48.85511,2.29448,75015,airport,0
48.85844,2.28734,75016,airport,0
48.85367,2.29725,75007,airport,0
48.85836,2.296,75007,airport,0
48.85067,2.2918,75015,airport,0
48.85454288,2.295364922,75015,airport,0
48.84406,2.28427,75015,airport,0
48.8588295,2.2850399,75016,airport,0
48.854002,2.296251,75015,airport,0
48.823504,2.33048,75014,airport,0
48.82487,2.32031,75014,airport,0
48.825039,2.32348,75014,airport,0
48.8195992,2.3234701,92120,airport,0
48.82405,2.32831,75014,airport,0
48.823598,2.324751,75014,airport,0
48.8244,2.32344,75014,airport,0
48.82423,2.32589,75014,airport,0
48.822216,2.338178,75014,airport,0
48.82799,2.32709,75014,airport,0
48.8266747,2.3228551,75014,airport,0
48.822244,2.340576,75014,airport,0
48.86514468,2.443238758,93100,airport,0
48.8658135,2.4466307,93100,airport,0
48.86406,2.44503,93100,airport,0
48.86548,2.43725,93100,airport,0
48.8667984,2.43554,93100,airport,0
48.86312,2.44394,93100,airport,0
48.863075,2.440693,93100,airport,0
48.86654999,2.444690354,93100,airport,0
48.86359,2.44986,93100,airport,0
48.86259,2.44214,93100,airport,0
48.8613316,2.4407823,93100,airport,0
48.872052,2.451727,93100,airport,0
48.84026,2.26557,75116,airport,0
48.839062,2.257758,75016,airport,0
48.84103332,2.271564384,75015,airport,0
48.8379307,2.265059,75016,airport,0
48.84152,2.26652,75016,airport,0
48.837355,2.257501,75016,airport,0
48.84352,2.27402,75015,airport,0
48.842412,2.2820197,75015,airport,0
48.83976184,2.263723285,75016,airport,0
48.856266,2.278149,75016,airport,0
48.8596099,2.2993434,75007,airport,0
48.85924,2.3004,75007,airport,0
48.860385,2.293561,75007,airport,0
48.85941,2.29861,75007,airport,0
48.862584,2.2885815,75016,airport,0
48.85652,2.292832,75007,airport,0
48.80140364,2.42177993,94140,airport,0
48.7958297,2.4108478,94400,airport,0
48.80019,2.41819,94140,airport,0
48.79716085,2.41835571,94140,airport,0
48.7977994,2.4238288,94140,airport,0
48.80505,2.41928,94140,airport,0
48.7998,2.4187708,94140,airport,0
48.8043,2.41983,94140,airport,0
48.79861,2.42346,94140,airport,0
48.80456844,2.419806526,94140,airport,0
48.887828,2.378784,75019,airport,0
48.8874,2.37871,75019,airport,0
48.88792,2.3769,75019,airport,0
48.896975,2.386692,75019,airport,0
48.895602,2.387897,75019,airport,0
48.8908797,2.38388,75019,airport,0
48.8965699,2.38467,75019,airport,0
48.8837333,2.3178708,75017,airport,0
48.88051,2.31738,75008,airport,0
48.886,2.31904,75017,airport,0
48.88761,2.3181,75017,airport,0
48.88533,2.3255,75017,airport,0
48.88463,2.3149,75017,airport,0
48.8847018,2.32468,75017,airport,0
48.882265,2.313859,75017,airport,0
48.88299,2.31815,75017,airport,0
48.8871872,2.317766552,75017,airport,0
48.8802,2.32398,75008,airport,0
48.882688,2.3169815,75017,airport,0
48.836372,2.251768,92100,airport,0
48.84767,2.25983,75016,airport,0
48.8399901,2.2453856,92100,airport,0
48.8357,2.25355,92100,airport,0
48.8402728,2.2637073,75016,airport,0
48.837666,2.259634,75016,airport,0
48.83752,2.24709,92100,airport,0
48.84671772,2.252159724,75016,airport,0
48.8404898,2.2645606,75016,airport,0
48.837,2.26197,75016,airport,0
48.85322,2.42612,93100,airport,0
48.846,2.43522,94300,airport,0
48.8522855,2.4238088,93100,airport,0
48.84596,2.416013,94160,airport,0
48.845126,2.434178,94300,airport,0
48.8531199,2.4235699,93100,airport,0
48.84553,2.42822,94300,airport,0
48.84494186,2.435766881,94300,airport,0
48.84257,2.435489,94300,airport,0
48.84868,2.4263499,94300,airport,0
48.848912,2.426425,93100,airport,0
48.8545209,2.4195827,93100,airport,0
48.8534,2.4348,93100,airport,0
48.842931,2.422087,75012,airport,0
48.84892298,2.42644798,93100,airport,0
48.846532,2.419625,94300,airport,0
48.84387162,2.417498588,94160,airport,0
48.846258,2.43834,94300,airport,0
48.85219574,2.423890114,93100,airport,0
48.818255,2.319238,92120,airport,0
48.81835,2.32266,92120,airport,0
48.81677,2.32865,92120,airport,0
48.825006,2.3202234,75014,airport,0
48.784954,2.307255,92220,airport,0
48.785458,2.317883,92340,airport,0
48.79239,2.32028,92220,airport,0
48.787699,2.318941,92340,airport,0
48.78239,2.31483,92340,airport,0
48.792368,2.320718,94230,airport,0
48.7944097,2.3214855,94230,airport,0
48.7891823,2.3189112,92220,airport,0
48.7971887,2.3219987,92220,airport,0
48.794986,2.321468,94230,airport,0
48.7947807,2.3034899,92220,airport,0
48.787777,2.318381,92340,airport,0
48.7852,2.30253,92330,airport,0
48.7930792,2.3208007,94230,airport,0
48.79007,2.31961,94230,airport,0
48.8645158,2.345401856,75001,airport,0
48.86775432,2.347742077,75002,airport,0
48.864206,2.3467,75001,airport,0
48.8678119,2.3479551,75002,airport,0
48.866353,2.337373,75001,airport,0
48.871088,2.343115,75002,airport,0
48.866218,2.337011,75001,airport,0
48.860525,2.354439,75004,airport,0
48.86807223,2.343128471,75002,airport,0
48.862956,2.347970194,75001,airport,0
48.86872,2.34761,75002,airport,0
48.86592,2.346318,75002,airport,0
48.86558,2.33689,75001,airport,0
48.864366,2.342079,75001,airport,0
48.86611,2.34411,75002,airport,0
48.87165316,2.345725843,75009,airport,0
48.8634,2.35068,75001,airport,0
48.86316,2.34987,75001,airport,0
48.86434,2.34405,75001,airport,0
48.86778087,2.346997413,75002,airport,0
48.86557,2.35045,75002,airport,0
48.87880126,2.344854379,75009,airport,0
48.87259,2.34422,75009,airport,0
48.8793272,2.3580703,75010,airport,0
48.882901,2.359645,75010,airport,0
48.82754,2.34812,75013,airport,0
48.82789,2.34564,75013,airport,0
48.8279997,2.3457416,75013,airport,0
48.82568,2.34839,75013,airport,0
48.827911,2.350476,75013,airport,0
48.88596036,2.334716578,75018,airport,0
48.88583,2.32865,75018,airport,0
48.887515,2.332528,75018,airport,0
48.88526,2.33599,75018,airport,0
48.8862305,2.3364999,75018,airport,0
48.890681,2.320363,75017,airport,0
48.886289,2.322087,75017,airport,0
48.8882138,2.3211997,75017,airport,0
48.87049,2.3223497,75008,airport,0
48.8563199,2.27972,75016,airport,0
48.863454,2.260424,75016,airport,0
48.8591399,2.26755,75016,airport,0
48.858153,2.2723542,75016,airport,0
48.8568826,2.2777089,75016,airport,0
48.856782,2.279785,75016,airport,0
48.897623,2.344037,75018,airport,0
48.89663,2.34291,75018,airport,0
48.89338589,2.340391986,75018,airport,0
48.8911212,2.3470237,75018,airport,0
48.893,2.3417,75018,airport,0
48.870896,2.300525,75008,airport,0
48.869078,2.300683,75016,airport,0
48.87150968,2.29829306,75008,airport,0
48.87393938,2.345441,75009,airport,0
48.87391,2.350283,75010,airport,0
48.87475,2.34794,75009,airport,0
48.8773165,2.3470364,75009,airport,0
48.8848837,2.2950957,75017,airport,0
48.8851034,2.295054,75017,airport,0
48.8937843,2.2910843,92300,airport,0
48.88240131,2.296367906,75017,airport,0
48.8812,2.2778299,92200,airport,0
48.87931532,2.366416454,75010,airport,0
48.87907,2.36647,75010,airport,0
48.87916183,2.366640091,75010,airport,0
48.88009,2.36684,75010,airport,0
48.88218,2.36755,75010,airport,0
48.877615,2.365153,75010,airport,0
48.87783,2.3651399,75010,airport,0
48.882134,2.363611,75010,airport,0
48.82980859,2.374420166,75013,airport,0
48.823667,2.365693,75013,airport,0
48.828698,2.365149,75013,airport,0
48.8303,2.37537,75013,airport,0
48.8308595,2.3746543,75013,airport,0
48.87787,2.32736,75009,airport,0
48.8804907,2.334683233,75009,airport,0
48.88136,2.3241299,75008,airport,0
48.88134,2.32757,75009,airport,0
48.87894,2.34472,75009,airport,0
48.8772897,2.3461,75009,airport,0
48.853338,2.356783,75004,airport,0
48.8478719,2.351084023,75005,airport,0
48.84993,2.35329,75005,airport,0
48.8543,2.35002,75004,airport,0
48.85189731,2.348999177,75005,airport,0
48.864977,2.335903,75001,airport,0
48.86889,2.329606,75002,airport,0
48.86621,2.33801,75001,airport,0
48.871327,2.333537,75009,airport,0
48.86543,2.32979,75001,airport,0
48.86675,2.32798,75001,airport,0
48.8689389,2.33835553,75002,airport,0
48.8831801,2.3328846,75009,airport,0
48.8842814,2.3262705,75017,airport,0
48.8598,2.30044,75007,airport,0
48.85646,2.30647,75007,airport,0
48.856555,2.306652,75007,airport,0
48.856482,2.3066216,75007,airport,0
48.860648,2.30943,75007,airport,0
48.85705,2.30335,75007,airport,0
48.859058,2.307586315,75007,airport,0
48.8858284,2.4006401,93310,airport,0
48.8893059,2.3938069,75019,airport,0
48.83304,2.31498,75014,airport,0
