Restaurant_ID,Restaurant_Name,Review_Count,Restaurant_Rating,Distance_Bike_Station,Restaurant_Latitude,Restaurant_Longitude,Restaurant_Zip_code,Latitude,Longitude,Cuisine_Category_1,Cuisine_Category_2,Cuisine_Category_3,Cuisine_Category_4,Cuisine_Category_5,All_Cuisine_Category,Yelp_Price_Category,Avg_Gmaps_Location_Rating,Max_Gmaps_Location_Review_Count,lodging,airport,library,amusement_park,light_rail_station,aquarium,bus_station,casino,shopping_mall,stadium,subway_station,tourist_attraction,train_station,transit_station,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,cafe,campground,car_dealer,car_rental,car_repair,car_wash,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,liquor_store,local_government_office,locksmith,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,plumber,police,post_office,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,spa,storage,store,supermarket,synagogue,taxi_stand,travel_agency,veterinary_care,zoo,Total_POI,Total_Available_Bike_Slots,Total_POI_No_Lodges,Popular_Restaurant
z6wGZds9aK3ITxNdiR8LIQ,Rosa Bonheur,117,3.5,514.0743101283607,48.879938,2.386241,75019,48.88192765861766,2.392586767673493,Bars,Dance Clubs,Tapas Bars,,,Bars-Dance Clubs-Tapas Bars,2,3.961111111111111,25075.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,28,17,20,0
8dwmIVXx_dzCMpRGYhLbsA,Sushi Wasabi 7,2,4.5,859.2316671875733,48.80145,2.54158,94430,48.80889533774377,2.5382421165704727,Japanese,Sushi Bars,,,,Japanese-Sushi Bars,1,3.9142857142857137,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,0,0,0,0,17,36,17,0
-lCDcchtZ1gs4MlvssRCTQ,Wimpi Pizza,1,4.0,819.2428061416597,48.8016205,2.54035,94430,48.80889533774377,2.5382421165704727,Pizza,,,,,Pizza,1,3.9142857142857137,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,0,0,0,0,17,36,17,0
appCOYTQUEIwoMxvos4Xug,Villa 9 Trois,28,4.0,550.2598216360974,48.86391,2.43313,93100,48.8687591,2.4329931,French,,,,,French,4,3.88235294117647,1386.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,5,0,0,0,1,0,0,27,26,25,0
eakoVR0HKMvjtEsBILvmaQ,Apsara,8,4.5,81.1036825208356,48.8683282499801,2.43209838867188,93100,48.8687591,2.4329931,Pan Asian,,,,,Pan Asian,1,3.88235294117647,1386.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,5,0,0,0,1,0,0,27,26,25,0
zqh6jyBabvzC92bxW2Gjyg,Il Far'niente,32,4.5,998.4661191602167,48.849545,2.268463,75016,48.84097491091973,2.264390252530575,Italian,,,,,Italian,2,3.805555555555556,27931.0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,28,49,19,1
wfX2TcGNIttcK2wqk6k-fQ,Pizzeria d'Auteuil,66,4.0,849.0858360269141,48.848561,2.265715,75016,48.84097491091973,2.264390252530575,Italian,Pizza,,,,Italian-Pizza,2,3.805555555555556,27931.0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,28,49,19,0
04Dn-S9W_t3XX54w78LOcA,L'Huîtrier,24,4.0,431.65151070359593,48.879802,2.296048,75017,48.88364782887555,2.2952447086572647,French,Seafood,,,,French-Seafood,3,4.166666666666666,4606.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,23,6,0
MclbOIDIHINQsDQp216EwQ,Le Picotin,46,4.5,778.003903248425,48.843763749503,2.4023244327406,75012,48.83761417037952,2.397253782195704,French,Bistros,,,,French-Bistros,3,4.072222222222222,8594.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,29,27,14,1
E0No_VBia0aPxpNAP0F4bg,Yeko,27,4.0,454.757019753678,48.8402,2.39242,75012,48.83761417037952,2.397253782195704,Japanese,Sushi Bars,,,,Japanese-Sushi Bars,2,4.072222222222222,8594.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,29,27,14,0
mywDIwqDHPtQFSmcqJRDkg,Les Caves de Reuilly,11,4.5,515.5775341581382,48.839364,2.39073,75012,48.83761417037952,2.397253782195704,Wine Bars,Champagne Bars,Beer Bar,,,Wine Bars-Champagne Bars-Beer Bar,2,4.072222222222222,8594.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,29,27,14,0
Sq5DBBQnPJwSF0OTlwWeyw,La Feria,41,4.0,956.980194090295,48.8438,2.38824,75012,48.83761417037952,2.397253782195704,Spanish,Tapas Bars,,,,Spanish-Tapas Bars,3,4.072222222222222,8594.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,29,27,14,0
-JX9WdcLezp4g6Ts8SG8qg,20 Eiffel,24,4.5,847.9287917499107,48.85948,2.29853,75007,48.852804604940296,2.293077029857222,French,,,,,French,1,4.016666666666667,7113.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,2,1
RcoS2n_XnjOpFtt_p5YJmA,Le Panthéon,131,4.0,94.74739645609723,48.8462173157838,2.3460662404786,75005,48.84702057165222,2.3464982619671075,Landmarks & Historical Buildings,,,,,Landmarks & Historical Buildings,1,4.2444444444444445,504.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,0,0
CxlJcjM_Aqk8lOtJK6P-CQ,Fric-Frac,33,4.5,421.5934875894267,48.872441,2.364006,75010,48.87503465588394,2.359801238597928,French,Sandwiches,,,,French-Sandwiches,2,3.7,4695.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,1
uHlTPADg6Yxj0qM1Si64ug,Restaurants Panoramiques de l'hippodrome Paris-Vincennes,3,5.0,168.69379332878177,48.823438,2.457036,75012,48.82237977153955,2.4586871266365056,French,Breakfast & Brunch,,,,French-Breakfast & Brunch,1,3.5692307692307694,4372.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,34,11,0
ScuxLQQOQWGB6jrP4565MA,La Crêperie - La Bolée de Tournant,12,4.5,903.1325610495776,48.816892,2.467781,94340,48.82237977153955,2.4586871266365056,French,Creperies,Salad,,,French-Creperies-Salad,2,3.5692307692307694,4372.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,34,11,0
bGSukqo5s2r6S9GOdYqVyQ,La Cave,35,4.0,624.3599607211717,48.8576047292911,2.43420782215105,93100,48.86131452758348,2.440614402294159,French,Wine Bars,,,,French-Wine Bars,3,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
QiHeh_-Nmek410nrWXuJTQ,Le Drunken,6,4.5,681.432274295991,48.85718,2.43397,93100,48.86131452758348,2.440614402294159,Beer Bar,French,,,,Beer Bar-French,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
C0PIvZ7tUKdxi7CLIk2w4g,Café Kaldi,5,5.0,484.68999141937365,48.85824,2.43603,93100,48.86131452758348,2.440614402294159,Coffee & Tea,,,,,Coffee & Tea,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
Rusw_SrArWxXgb5tbJWAog,Yan Kady Chez Fatou,4,3.0,78.2456090586408,48.8607948554543,2.43989322334528,93100,48.86131452758348,2.440614402294159,Senegalese,,,,,Senegalese,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
HV4cQ4pz7qVyYb3I1T4fyg,Restaurant Filippo,7,4.0,473.69687155041794,48.8581999,2.43616,93100,48.86131452758348,2.440614402294159,French,,,,,French,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
qmFnpvyjP3708OPjyDupxA,La Romainville,3,4.5,191.29893248158672,48.8599391,2.4390436,93100,48.86131452758348,2.440614402294159,Desserts,Patisserie/Cake Shop,Macarons,,,Desserts-Patisserie/Cake Shop-Macarons,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
4DLDSyrXJAarZoyxHiBlSg,Chez Pauline,1,2.0,28.45846970053745,48.86126,2.44031,93100,48.86131452758348,2.440614402294159,Creperies,,,,,Creperies,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
FavX-vLhZ1_9HixZrW5TCg,Bistrot du Marché,16,3.5,622.0398050309003,48.85828,2.43341,93100,48.86131452758348,2.440614402294159,Bistros,Tapas Bars,,,,Bistros-Tapas Bars,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
7MKN5a6TVwdwtuCtOdbf-A,Casa Lovi,8,4.5,678.7283777654538,48.8576012,2.43314,93100,48.86131452758348,2.440614402294159,Italian,Pizza,,,,Italian-Pizza,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
2vMVSmKactz_MjYkfLd-PQ,Le Chinois,4,4.5,579.0463074935153,48.858369,2.434087,93100,48.86131452758348,2.440614402294159,Bars,,,,,Bars,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
4KkeKpTGnSQ8tPfrgTtG9w,La Grosse Mignonne,10,3.0,668.0621057949951,48.855324,2.441311,93100,48.86131452758348,2.440614402294159,Bistros,,,,,Bistros,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
TToJOwD3q9X-3LynyXsLAw,Les Bo-buns de Jin,3,4.5,441.63063605037286,48.8580211408134,2.43724023624577,93100,48.86131452758348,2.440614402294159,Fast Food,Food Trucks,Pan Asian,,,Fast Food-Food Trucks-Pan Asian,2,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
IO9CPk2DqJUNs-D4tdSzLw,La Cantine Gros Gourmand,2,4.5,309.4056300673704,48.85884,2.43885,93100,48.86131452758348,2.440614402294159,Delicatessen,Tea Rooms,,,,Delicatessen-Tea Rooms,1,3.735294117647059,734.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,52,20,0
nlTxpYGtH_NXeC659ven3w,Ossek Garden,95,4.0,84.99646746687245,48.86646,2.36816,75011,48.8667175,2.3692541,Korean,,,,,Korean,2,3.7166666666666663,2259.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,58,2,0
53U3AEWiVgf-vKVfithMrw,Co Ba Saigon,23,5.0,283.00047016647136,48.8659652,2.365558,75011,48.8667175,2.3692541,Vietnamese,,,,,Vietnamese,1,3.7166666666666663,2259.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,58,2,1
PebRA508JihfSnf8JHml5Q,L'Eglantine,27,3.5,20.64423426872561,48.8469354,2.3955315,75012,48.8471116,2.3956204,French,,,,,French,2,3.811111111111111,1043.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,2,0
NXL9OW4m83RPcSoVcVk3lQ,Vin et Marée,31,4.0,337.17160841170374,48.84973,2.39324,75011,48.8471116,2.3956204,Seafood,French,,,,Seafood-French,3,3.811111111111111,1043.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,2,0
RDQ-c4tJxWIKil41dKs1rg,The Green Goose,16,4.0,518.9531552305323,48.850361229849,2.3905298486352,75011,48.8471116,2.3956204,Irish Pub,Gastropubs,Beer Bar,,,Irish Pub-Gastropubs-Beer Bar,2,3.811111111111111,1043.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,2,0
eGqQ_9kksER3P4qT9p26nw,Lou Tiap,8,5.0,216.384156616786,48.8584351866272,2.40054457761232,75020,48.85708641027236,2.39841252565384,French Southwest,,,,,French Southwest,2,3.827777777777778,5174.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,23,36,9,0
UB6_AXIfHWV8zYdlIuPiag,Café Le Papillon,14,4.0,405.9721636468225,48.85973,2.40224,75020,48.85708641027236,2.39841252565384,French,Wine Bars,Bistros,,,French-Wine Bars-Bistros,2,3.827777777777778,5174.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,23,36,9,0
voopJF1qAApg2cb5U-Fhng,Le 20ème Art,41,4.0,328.6577234089246,48.85446712,2.40049392,75020,48.85708641027236,2.39841252565384,French,Breakfast & Brunch,,,,French-Breakfast & Brunch,3,3.827777777777778,5174.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,23,36,9,0
t30p5oBRR68eziE-YoT6rw,River Cafe,121,3.5,920.9414179384388,48.829465,2.260595,92130,48.83372430280548,2.271385453641414,French,,,,,French,3,3.623529411764706,2718.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,24,16,13,0
qKxawUU6xHZkO5vBH_xPOw,Symples de l'Os à Moelle Les,35,4.0,890.1357834688685,48.82582,2.27331,92130,48.83372430280548,2.271385453641414,Restaurants,,,,,Restaurants,2,3.623529411764706,2718.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,24,16,13,0
gTd0GWS6zFJEkp7eRRdyRg,La Manufacture,56,3.5,986.8820409579076,48.82834,2.28211,92130,48.83372430280548,2.271385453641414,French,,,,,French,3,3.623529411764706,2718.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,24,16,13,0
RJzhDB2jpHTroDE4uUbcNw,Tamarin,10,4.0,529.2539208534237,48.84638,2.43824,94300,48.84780306364685,2.445141971111298,Thai,,,,,Thai,2,4.211764705882353,14470.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,25,20,0
F5q-gTxXyzmCa2qr8gDVig,Le Petit Bofinger,19,4.0,578.5357077407492,48.84481,2.438675,94300,48.84780306364685,2.445141971111298,French,,,,,French,3,4.211764705882353,14470.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,25,20,0
xLCBpw0GMbEMS_olmhGjDw,L’Ours,5,4.5,611.5294327622198,48.847705,2.436786,94300,48.84780306364685,2.445141971111298,French,,,,,French,1,4.211764705882353,14470.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,25,20,0
